request_id,hospital_id,blood_type,units_requested,units_fulfilled,date,urgency_level,fulfillment_rate
523,33,AB+,8,5,2023-03-21,Emergency,0.606
524,11,O-,7,4,2022-09-19,Urgent,0.622
525,60,A+,3,2,2023-04-21,Emergency,0.83
526,60,O+,6,5,2022-05-03,Routine,0.777
527,16,B+,8,7,2023-06-22,Routine,0.922
528,13,B+,8,6,2022-07-21,Routine,0.73
529,32,B+,6,5,2022-05-28,Urgent,0.904
530,10,B+,6,5,2024-06-27,Routine,0.905
531,58,O+,2,1,2024-12-24,Routine,0.701
532,26,O+,9,8,2024-08-04,Urgent,0.891
533,3,B+,7,4,2024-11-19,Routine,0.633
534,46,A+,8,6,2023-09-28,Emergency,0.777
535,39,AB+,3,3,2022-09-02,Routine,0.89
536,43,O+,10,9,2022-08-11,Urgent,0.862
537,66,AB+,1,1,2024-06-05,Routine,0.778
538,50,B+,4,3,2022-12-26,Routine,0.743
539,12,O+,4,3,2023-12-30,Urgent,0.672
540,36,O+,5,3,2024-08-04,Urgent,0.633
541,35,O+,7,5,2022-08-30,Routine,0.651
542,52,A+,6,6,2023-07-08,Routine,0.95
543,72,A+,8,7,2024-02-19,Routine,0.839
544,46,O+,8,8,2022-10-12,Urgent,0.975
545,2,O+,8,7,2023-07-29,Urgent,0.874
546,29,B+,6,5,2024-06-22,Routine,0.855
547,69,O-,2,1,2024-06-25,Routine,0.427
548,69,O+,4,2,2022-06-17,Routine,0.602
549,22,A+,1,1,2024-05-14,Urgent,0.676
550,30,O+,6,5,2022-12-16,Routine,0.881
551,67,B+,6,6,2024-10-14,Urgent,0.963
552,34,O+,3,2,2023-06-08,Routine,0.656
553,15,B+,5,4,2024-02-18,Routine,0.77
554,27,O+,5,4,2022-03-02,Routine,0.725
555,16,A+,2,2,2023-08-28,Routine,0.835
556,66,B+,5,3,2024-08-23,Urgent,0.652
557,76,O+,5,5,2024-05-20,Routine,0.967
558,79,O+,8,7,2024-03-11,Routine,0.893
559,17,O+,9,7,2022-05-21,Routine,0.807
560,17,A+,3,3,2023-07-24,Urgent,0.889
561,26,O+,7,7,2024-11-06,Routine,0.963
562,56,O-,7,1,2022-05-17,Urgent,0.206
563,43,O+,7,5,2024-05-07,Routine,0.784
564,72,O+,10,6,2023-03-25,Emergency,0.603
565,54,B+,4,3,2024-09-16,Routine,0.722
566,25,A-,8,5,2024-06-16,Emergency,0.566
567,1,A+,9,8,2024-10-28,Urgent,0.837
568,48,O+,4,3,2022-08-29,Urgent,0.711
569,71,O+,10,9,2022-07-30,Routine,0.928
570,37,O+,3,2,2024-01-10,Routine,0.626
571,20,O+,3,2,2023-11-16,Urgent,0.61
572,67,O+,2,1,2022-01-18,Routine,0.689
573,24,O+,6,5,2024-07-07,Emergency,0.796
574,37,A+,4,2,2024-04-18,Urgent,0.625
575,32,O-,6,4,2024-11-18,Routine,0.63
576,54,O+,9,6,2022-03-21,Routine,0.667
577,21,A+,7,4,2024-09-22,Routine,0.633
578,56,O+,8,6,2024-03-09,Routine,0.782
579,49,O+,1,1,2022-05-07,Emergency,0.668
580,70,A+,5,4,2024-01-28,Emergency,0.806
581,61,B+,1,1,2024-04-25,Routine,0.975
582,79,B+,7,5,2024-09-23,Routine,0.779
583,52,A+,7,5,2022-06-07,Urgent,0.659
584,58,O-,3,1,2022-08-08,Urgent,0.202
585,15,A+,7,5,2023-12-17,Urgent,0.662
586,3,O+,6,5,2022-11-18,Urgent,0.751
587,14,O+,7,6,2023-07-16,Routine,0.789
588,11,A+,2,2,2024-10-05,Urgent,0.758
589,13,A+,3,2,2024-12-02,Emergency,0.694
590,16,O+,8,6,2024-07-28,Emergency,0.78
591,47,O+,9,6,2022-01-18,Routine,0.628
592,51,B+,6,4,2023-10-16,Urgent,0.602
593,41,B+,8,8,2023-01-02,Emergency,0.994
594,9,O+,7,5,2023-11-03,Routine,0.702
595,77,AB+,6,5,2022-05-23,Routine,0.915
596,36,A+,8,7,2023-12-12,Urgent,0.824
597,27,A+,8,7,2024-12-06,Routine,0.868
598,33,A+,2,2,2022-04-01,Urgent,0.877
599,73,B+,10,9,2023-09-02,Routine,0.912
600,12,B+,6,5,2024-10-07,Routine,0.861
601,12,B+,9,6,2024-04-04,Routine,0.636
602,47,A+,2,2,2024-05-30,Urgent,0.795
603,36,AB+,2,2,2023-02-16,Urgent,0.764
604,14,B+,10,9,2024-10-05,Emergency,0.86
605,30,O+,1,1,2022-10-27,Routine,0.987
606,9,A+,3,3,2023-08-05,Routine,0.854
607,37,B+,3,2,2024-06-20,Routine,0.702
608,52,A+,7,6,2023-12-30,Emergency,0.796
609,58,O+,1,1,2024-02-18,Urgent,0.671
610,4,A+,5,3,2022-01-24,Routine,0.629
611,73,B+,2,2,2023-07-16,Urgent,0.915
612,21,A+,6,5,2022-05-10,Routine,0.824
613,53,A+,1,1,2023-05-04,Urgent,0.93
614,53,B+,1,1,2022-09-14,Routine,0.829
615,7,AB+,7,6,2023-06-10,Urgent,0.883
616,78,B+,1,1,2024-10-14,Urgent,0.944
617,15,O+,8,4,2024-02-07,Emergency,0.531
618,23,O+,9,8,2022-04-07,Urgent,0.925
619,41,O+,8,7,2024-12-22,Urgent,0.916
620,71,O+,2,2,2023-01-17,Emergency,0.769
621,58,O-,6,4,2024-01-05,Routine,0.691
622,22,A+,7,5,2023-02-11,Urgent,0.778
623,68,A+,5,5,2022-04-08,Routine,0.94
624,2,A+,5,3,2023-10-08,Urgent,0.685
625,68,B+,8,6,2023-11-30,Emergency,0.733
626,52,A+,4,4,2023-02-14,Emergency,0.938
627,71,O+,2,1,2023-01-17,Routine,0.604
628,76,O+,9,9,2022-10-15,Routine,0.976
629,22,O+,7,7,2024-12-31,Emergency,0.935
630,24,O+,7,6,2024-06-30,Routine,0.86
631,36,A+,7,6,2022-05-25,Urgent,0.912
632,34,B+,1,1,2023-07-11,Routine,0.803
633,30,O-,3,1,2022-05-17,Routine,0.443
634,3,O-,9,4,2024-12-27,Routine,0.442
635,64,A+,1,1,2024-12-28,Routine,0.683
636,46,O+,2,2,2022-11-09,Urgent,0.758
637,49,A+,5,5,2023-07-16,Routine,0.968
638,70,B+,10,8,2024-08-20,Routine,0.787
639,29,A-,10,3,2024-12-12,Emergency,0.306
640,3,O+,2,2,2022-01-20,Urgent,0.948
641,50,O+,6,5,2023-03-01,Urgent,0.827
642,27,B+,5,4,2022-12-25,Routine,0.803
643,32,AB+,10,8,2024-05-23,Urgent,0.831
644,49,B+,10,7,2024-05-12,Routine,0.667
645,58,O+,5,4,2022-06-01,Emergency,0.724
646,73,AB-,8,4,2023-04-18,Urgent,0.468
647,18,A+,1,1,2024-03-11,Routine,0.812
648,22,O+,2,2,2023-02-28,Routine,0.808
649,72,B+,2,1,2024-07-09,Urgent,0.708
650,77,AB+,10,10,2023-05-07,Routine,0.985
651,7,B+,6,4,2023-08-03,Urgent,0.673
652,46,AB+,10,8,2022-11-03,Urgent,0.85
653,5,B+,3,2,2022-01-03,Urgent,0.692
654,40,O+,4,2,2023-08-07,Emergency,0.572
655,62,A+,2,1,2024-09-16,Routine,0.721
656,41,A+,3,2,2024-01-18,Routine,0.743
657,67,B+,1,1,2023-07-27,Emergency,0.844
658,39,O+,1,1,2022-11-04,Routine,0.718
659,6,O+,5,3,2023-04-12,Urgent,0.664
660,32,A+,9,7,2023-05-21,Routine,0.741
661,63,O+,9,9,2023-01-15,Routine,0.993
662,73,B+,7,5,2023-09-08,Urgent,0.728
663,69,B+,9,8,2023-11-14,Emergency,0.834
664,80,B+,2,1,2023-11-15,Routine,0.74
665,23,A+,7,4,2023-08-04,Routine,0.61
666,25,O+,2,2,2023-01-02,Routine,0.904
667,66,B+,6,4,2022-01-10,Urgent,0.708
668,63,O-,8,5,2024-12-03,Routine,0.675
669,45,B+,9,6,2022-04-08,Routine,0.631
670,51,O+,9,6,2022-04-17,Urgent,0.655
671,24,B-,8,3,2024-11-10,Routine,0.366
672,70,O+,6,4,2023-05-08,Routine,0.656
673,3,B+,3,3,2024-12-26,Routine,0.9
674,45,O+,3,2,2022-10-05,Routine,0.747
675,23,O+,10,10,2023-12-05,Routine,0.988
676,38,A+,3,3,2022-07-30,Urgent,0.979
677,24,AB+,2,2,2022-08-11,Urgent,0.932
678,52,O+,6,3,2024-08-28,Emergency,0.559
679,64,O+,5,5,2024-06-01,Emergency,0.91
680,6,AB+,3,3,2022-12-25,Urgent,0.859
681,32,O+,5,4,2024-12-24,Urgent,0.722
682,57,A+,4,3,2023-11-11,Emergency,0.634
683,63,A+,4,2,2022-02-03,Routine,0.601
684,19,O+,3,2,2022-12-03,Urgent,0.609
685,46,A+,2,2,2022-11-03,Routine,0.849
686,14,B+,4,3,2023-05-31,Routine,0.741
687,13,O+,7,5,2022-03-18,Urgent,0.684
688,12,A+,10,7,2022-12-10,Emergency,0.7
689,10,O+,6,5,2022-05-11,Routine,0.816
690,35,O+,3,3,2022-10-25,Urgent,0.836
691,12,A+,5,3,2024-07-14,Routine,0.628
692,51,B+,4,3,2022-02-03,Urgent,0.862
693,13,O+,1,1,2024-10-10,Urgent,0.649
694,54,O+,8,5,2023-03-04,Routine,0.622
695,20,B+,4,3,2022-08-06,Urgent,0.78
696,67,B+,10,9,2024-10-06,Routine,0.882
697,66,B+,2,2,2023-10-03,Routine,0.995
698,36,O+,7,5,2024-12-26,Emergency,0.736
699,30,AB+,10,6,2023-01-12,Urgent,0.627
700,30,O+,2,2,2024-01-13,Routine,0.788
701,4,AB+,9,8,2024-06-12,Routine,0.903
702,77,O+,2,2,2022-08-19,Routine,0.927
703,49,A+,10,7,2023-05-08,Routine,0.701
704,65,B+,6,4,2022-11-19,Urgent,0.609
705,54,A+,4,3,2022-01-19,Routine,0.646
706,52,AB+,10,9,2024-03-09,Routine,0.861
707,8,AB+,7,6,2024-01-20,Routine,0.89
708,44,A+,3,3,2023-02-07,Routine,0.983
709,35,A+,2,2,2022-11-11,Urgent,0.846
710,47,A+,9,7,2022-07-13,Routine,0.726
711,63,AB+,8,7,2022-11-26,Emergency,0.931
712,11,A+,5,4,2023-08-02,Urgent,0.81
713,37,O+,3,3,2023-12-16,Routine,0.994
714,63,A+,10,9,2023-07-13,Urgent,0.95
715,22,B+,7,6,2022-08-02,Urgent,0.894
716,43,A+,8,8,2024-07-03,Urgent,0.997
717,79,B+,1,1,2022-08-25,Routine,0.789
718,78,A+,4,2,2024-03-10,Emergency,0.504
719,74,O+,9,7,2024-01-27,Routine,0.804
720,52,A+,9,8,2023-07-07,Urgent,0.862
721,75,B+,6,6,2024-05-26,Urgent,0.923
722,15,O+,9,7,2024-12-23,Emergency,0.745
723,23,AB+,10,8,2023-01-26,Emergency,0.756
724,3,AB+,2,2,2024-01-30,Urgent,0.986
725,43,A+,1,1,2023-12-27,Routine,0.87
726,14,A+,5,4,2022-11-15,Urgent,0.831
727,66,O+,2,1,2022-03-26,Routine,0.736
728,66,AB+,2,1,2023-07-07,Emergency,0.68
729,8,A+,3,3,2023-06-11,Urgent,0.963
730,77,O+,2,2,2024-08-10,Emergency,0.927
731,21,A+,3,3,2023-10-17,Urgent,0.871
732,75,A+,1,1,2023-02-20,Urgent,0.607
733,23,B+,8,8,2024-02-24,Routine,0.941
734,24,O+,1,1,2023-02-18,Urgent,0.814
735,43,A+,6,5,2024-04-06,Routine,0.872
736,18,A+,5,4,2022-05-02,Urgent,0.77
737,49,O+,7,6,2023-11-20,Routine,0.911
738,71,A+,1,1,2022-07-07,Routine,0.947
739,9,A+,6,5,2024-05-01,Urgent,0.88
740,26,O+,2,2,2023-02-17,Routine,0.971
741,7,O+,8,7,2024-11-03,Routine,0.898
742,57,A+,10,8,2022-04-15,Routine,0.793
743,16,O+,3,3,2023-12-02,Routine,0.953
744,78,O+,1,1,2024-01-18,Routine,0.767
745,40,A+,5,4,2022-08-21,Urgent,0.84
746,47,O+,2,1,2022-08-08,Urgent,0.687
747,31,B+,9,6,2023-08-21,Routine,0.714
748,14,O+,3,3,2023-05-19,Routine,0.961
749,54,O+,9,6,2023-03-23,Routine,0.669
750,71,O+,4,2,2024-08-15,Routine,0.623
751,16,B+,6,5,2022-08-05,Routine,0.84
752,40,A+,8,6,2024-01-10,Urgent,0.785
753,72,A+,6,5,2023-11-03,Urgent,0.86
754,15,A+,5,3,2024-04-29,Routine,0.638
755,8,O+,9,9,2023-11-16,Urgent,0.98
756,63,O+,7,6,2023-08-05,Emergency,0.915
757,73,B+,4,3,2024-12-29,Urgent,0.834
758,39,B+,10,7,2023-05-02,Routine,0.738
759,74,B+,2,2,2024-10-21,Routine,0.827
760,69,B+,1,1,2022-05-17,Routine,0.651
761,49,O+,4,4,2024-10-30,Emergency,0.883
762,14,A+,4,3,2024-04-20,Routine,0.868
763,50,B+,7,5,2024-11-10,Routine,0.754
764,63,B+,4,4,2024-05-26,Routine,0.89
765,57,O-,2,1,2022-12-15,Emergency,0.484
766,12,B+,2,2,2024-04-13,Urgent,0.988
767,31,O+,9,7,2023-12-09,Routine,0.744
768,67,O+,8,6,2023-11-25,Urgent,0.77
769,18,O-,5,2,2024-04-03,Urgent,0.431
770,45,A+,6,4,2024-11-16,Emergency,0.609
771,21,A+,1,1,2023-10-15,Urgent,0.687
772,40,O+,6,5,2024-09-21,Urgent,0.792
773,24,B+,10,6,2023-01-02,Routine,0.617
774,67,B+,3,3,2022-04-22,Routine,0.914
775,5,O+,4,3,2022-09-24,Urgent,0.796
776,15,O-,5,3,2024-11-06,Routine,0.68
777,20,A+,9,7,2024-12-09,Routine,0.73
778,15,B-,7,3,2023-06-05,Urgent,0.417
779,72,O-,2,1,2022-02-01,Emergency,0.493
780,1,O+,10,7,2022-05-25,Urgent,0.731
781,20,A+,9,6,2024-01-08,Emergency,0.636
782,10,A+,7,5,2024-09-20,Routine,0.726
783,13,A+,9,6,2024-08-29,Urgent,0.628
784,51,O+,6,4,2022-11-06,Routine,0.643
785,78,B+,10,7,2022-07-29,Routine,0.737
786,54,AB+,8,6,2023-09-29,Urgent,0.763
787,27,AB+,1,1,2022-12-09,Routine,0.652
788,69,B+,3,3,2024-01-29,Routine,0.911
789,69,B+,8,5,2022-11-18,Emergency,0.577
790,44,A+,10,7,2024-08-18,Routine,0.656
791,51,A+,6,4,2022-04-18,Routine,0.722
792,44,O+,10,9,2022-02-19,Urgent,0.927
793,75,A+,5,3,2022-12-21,Routine,0.643
794,78,O+,8,6,2024-06-20,Emergency,0.726
795,31,A+,8,8,2022-03-08,Routine,0.975
796,64,B+,1,1,2023-07-30,Routine,0.854
797,62,O+,6,3,2022-03-16,Emergency,0.544
798,63,O+,4,4,2023-04-02,Routine,0.887
799,43,A-,4,1,2023-06-02,Urgent,0.238
800,32,O+,1,1,2023-07-27,Routine,0.963
801,17,B-,8,2,2024-10-06,Emergency,0.29
802,42,O+,10,9,2022-10-25,Emergency,0.912
803,35,O+,2,2,2022-02-09,Routine,0.836
804,2,O+,5,4,2024-07-15,Emergency,0.78
805,23,O+,9,6,2024-07-31,Urgent,0.645
806,51,A+,8,7,2022-12-20,Emergency,0.815
807,79,AB+,3,2,2023-09-03,Urgent,0.612
808,75,O+,2,1,2022-06-21,Routine,0.673
809,4,O+,1,1,2024-04-14,Urgent,0.708
810,76,O+,9,7,2024-11-01,Urgent,0.767
811,66,A-,8,3,2024-03-17,Routine,0.371
812,25,O+,7,4,2023-10-31,Routine,0.609
813,52,O+,5,5,2022-02-26,Routine,0.926
814,76,O+,4,3,2024-08-20,Routine,0.823
815,64,B+,9,9,2022-05-21,Urgent,0.989
816,68,O+,1,1,2023-03-08,Routine,0.961
817,72,O+,8,8,2023-03-08,Routine,0.948
818,7,A+,2,2,2024-12-01,Routine,0.852
819,1,A+,5,5,2024-07-06,Routine,0.94
820,19,O+,1,1,2024-03-10,Emergency,0.664
821,26,O+,4,3,2023-09-01,Urgent,0.693
822,2,O+,8,7,2023-12-25,Urgent,0.874
823,50,O+,7,6,2024-03-14,Routine,0.819
824,27,B+,7,5,2022-05-11,Routine,0.776
825,24,O+,5,3,2024-03-23,Routine,0.692
826,73,O+,8,8,2024-07-09,Routine,0.972
827,47,A+,1,1,2023-01-05,Routine,0.776
828,34,O+,6,5,2023-01-13,Routine,0.903
829,16,O+,7,5,2023-05-04,Routine,0.731
830,48,O+,5,4,2022-08-17,Routine,0.869
831,27,B+,4,3,2023-10-19,Routine,0.769
832,18,A+,9,6,2023-03-14,Routine,0.631
833,48,A+,1,1,2022-07-26,Routine,0.801
834,29,O+,4,4,2024-04-17,Emergency,0.981
835,70,O+,2,2,2023-07-15,Routine,0.877
836,22,O+,8,6,2024-07-18,Urgent,0.728
837,78,B+,10,9,2022-01-16,Urgent,0.902
838,14,B+,1,1,2023-11-17,Routine,0.629
839,72,B+,6,4,2023-04-14,Routine,0.734
840,57,B+,1,1,2022-05-24,Urgent,0.64
841,64,B+,9,9,2022-03-29,Emergency,0.992
842,36,A+,8,6,2024-08-18,Routine,0.763
843,71,A+,4,4,2023-05-06,Routine,0.895
844,28,O+,10,6,2023-04-17,Routine,0.615
845,19,A+,2,1,2024-07-11,Routine,0.662
846,71,B+,3,2,2023-01-10,Urgent,0.635
847,46,B+,8,7,2022-02-23,Emergency,0.921
848,30,B+,2,2,2022-12-13,Urgent,0.822
849,70,O+,6,4,2023-03-18,Routine,0.633
850,25,A-,9,5,2023-03-16,Routine,0.511
851,33,O-,7,3,2022-10-18,Routine,0.404
852,62,O+,1,1,2023-07-26,Urgent,0.642
853,34,B+,6,4,2024-09-10,Urgent,0.713
854,28,O+,4,4,2024-03-29,Urgent,0.954
855,67,A+,1,1,2022-02-06,Routine,0.665
856,53,B+,10,7,2022-02-08,Urgent,0.739
857,72,O+,5,3,2023-08-28,Emergency,0.656
858,3,A+,8,7,2022-03-17,Emergency,0.849
859,69,O+,6,5,2024-04-27,Urgent,0.823
860,16,AB+,8,7,2024-06-07,Urgent,0.818
861,70,O+,1,1,2023-01-31,Routine,0.969
862,25,B+,10,8,2024-03-19,Routine,0.752
863,52,AB+,8,8,2023-03-17,Emergency,0.987
864,60,O+,3,2,2023-12-29,Urgent,0.781
865,23,B+,4,4,2022-08-08,Routine,0.984
866,72,B+,4,3,2024-02-16,Routine,0.69
867,63,B+,8,7,2023-08-04,Urgent,0.926
868,18,A-,3,2,2023-11-02,Routine,0.686
869,32,O+,7,6,2024-04-04,Emergency,0.825
870,79,AB+,4,3,2022-10-06,Urgent,0.868
871,73,O+,10,8,2024-03-16,Routine,0.793
872,12,O+,4,4,2023-10-06,Routine,0.922
873,76,B+,10,9,2024-06-04,Urgent,0.927
874,40,A+,10,9,2024-07-15,Routine,0.865
875,74,O+,7,6,2023-08-11,Routine,0.899
876,72,B+,6,4,2023-05-27,Urgent,0.722
877,77,B+,1,1,2022-04-21,Urgent,0.803
878,38,A+,6,5,2022-05-01,Routine,0.866
879,50,B+,4,4,2022-12-02,Urgent,0.935
880,46,A+,5,3,2023-11-28,Urgent,0.619
881,77,O-,6,3,2024-01-21,Routine,0.577
882,5,A+,3,2,2023-10-27,Urgent,0.751
883,58,A+,7,5,2022-06-12,Routine,0.656
884,10,AB+,10,8,2024-10-14,Routine,0.821
885,20,O+,4,3,2023-06-27,Routine,0.819
886,6,B+,10,9,2023-10-27,Routine,0.929
887,51,B+,1,1,2023-11-20,Urgent,0.937
888,24,O+,8,7,2023-05-31,Emergency,0.903
889,4,A+,2,2,2023-12-20,Emergency,0.875
890,50,O+,3,3,2023-05-24,Routine,0.837
891,28,A+,7,5,2024-02-13,Urgent,0.745
892,67,O+,7,5,2022-08-04,Urgent,0.748
893,62,A+,1,1,2022-04-11,Routine,0.858
894,14,B+,8,5,2022-08-08,Urgent,0.65
895,76,A-,7,4,2024-06-07,Routine,0.531
896,47,O+,8,6,2022-02-12,Routine,0.706
897,22,A+,2,2,2023-12-27,Routine,0.778
898,23,A+,9,6,2024-11-18,Routine,0.697
899,75,A+,5,4,2022-02-24,Emergency,0.826
900,67,O+,7,4,2022-10-20,Routine,0.627
901,5,A+,5,3,2023-07-25,Urgent,0.616
902,25,O+,4,3,2022-04-02,Urgent,0.788
903,62,O+,7,6,2024-08-08,Urgent,0.871
904,61,A+,1,1,2023-06-03,Routine,0.903
905,19,O-,10,7,2022-06-05,Urgent,0.687
906,69,O+,10,10,2022-10-27,Routine,0.961
907,62,A+,8,7,2023-05-26,Routine,0.852
908,5,B+,10,10,2024-09-18,Urgent,0.956
909,54,O+,9,8,2024-09-15,Routine,0.905
910,77,O+,5,4,2022-01-08,Emergency,0.825
911,29,A+,10,8,2024-06-22,Routine,0.836
912,65,O+,10,10,2024-02-05,Routine,0.953
913,45,O+,2,2,2022-04-26,Routine,0.917
914,70,O+,4,4,2023-08-19,Emergency,0.921
915,60,A+,2,2,2022-07-02,Urgent,0.992
916,66,A+,4,4,2022-11-14,Routine,0.913
917,12,AB+,10,9,2023-03-10,Urgent,0.918
918,19,B+,3,3,2024-01-02,Routine,0.887
919,41,A+,3,3,2023-10-11,Routine,0.975
920,23,O+,4,4,2022-10-14,Routine,0.954
921,63,A+,1,1,2024-02-24,Emergency,0.555
922,8,A+,6,4,2024-01-02,Routine,0.72
923,71,O+,2,2,2024-05-31,Routine,0.926
924,52,A+,1,1,2023-04-30,Urgent,0.644
925,14,O+,4,2,2023-09-22,Routine,0.607
926,39,O+,10,6,2023-08-28,Routine,0.606
927,12,A+,6,4,2022-04-17,Urgent,0.651
928,8,O+,10,9,2024-07-29,Urgent,0.943
929,19,A+,6,5,2024-08-19,Urgent,0.791
930,54,O+,4,3,2024-01-18,Routine,0.856
931,16,A+,3,2,2022-11-03,Urgent,0.756
932,34,B+,9,7,2023-12-02,Urgent,0.814
933,30,O+,10,8,2023-04-09,Routine,0.833
934,55,A+,5,3,2024-09-07,Routine,0.672
935,2,O+,3,2,2024-09-20,Urgent,0.783
936,49,O+,4,3,2024-09-03,Urgent,0.633
937,66,B+,1,1,2024-12-14,Routine,0.692
938,80,A+,6,5,2022-08-23,Emergency,0.78
939,45,A+,6,5,2022-10-30,Routine,0.883
940,29,O+,10,7,2023-05-23,Routine,0.737
941,9,A+,7,5,2022-04-07,Urgent,0.77
942,76,A-,6,3,2024-12-13,Routine,0.525
943,74,O+,10,9,2024-06-27,Urgent,0.877
944,69,B+,5,5,2024-03-19,Routine,0.956
945,60,B+,4,4,2023-11-22,Emergency,0.992
946,6,A-,1,0,2023-02-01,Emergency,0.384
947,17,B+,9,6,2023-10-28,Routine,0.683
948,17,O+,5,4,2024-12-24,Emergency,0.741
949,52,B+,8,5,2024-12-05,Routine,0.667
950,12,A+,9,5,2022-07-25,Emergency,0.572
951,29,B+,6,5,2023-02-26,Urgent,0.814
952,70,A+,3,2,2024-03-02,Urgent,0.748
953,77,B+,6,6,2023-12-08,Urgent,0.928
954,28,A+,3,2,2022-05-04,Routine,0.757
955,31,B+,1,1,2022-08-13,Routine,0.614
956,56,O+,8,5,2022-04-09,Routine,0.644
957,18,O+,10,7,2024-12-14,Routine,0.689
958,39,O+,3,3,2023-07-31,Urgent,0.921
959,23,B+,5,5,2024-04-10,Routine,0.912
960,50,AB-,10,2,2023-05-12,Routine,0.218
961,52,AB+,7,4,2023-04-11,Routine,0.635
962,61,O+,6,4,2022-01-25,Routine,0.721
963,47,A+,1,1,2023-09-29,Urgent,0.8
964,67,O+,2,2,2024-09-24,Emergency,0.796
965,19,A+,2,2,2022-06-17,Routine,0.885
966,36,AB+,9,6,2023-10-19,Urgent,0.693
967,18,B+,4,3,2023-03-08,Urgent,0.644
968,24,A-,3,1,2022-10-31,Urgent,0.362
969,40,O+,2,2,2023-05-09,Routine,0.799
970,13,A+,10,6,2022-07-10,Routine,0.603
971,64,O+,5,5,2022-10-15,Urgent,0.912
972,64,B+,5,3,2024-09-23,Emergency,0.63
973,51,A+,10,7,2022-03-30,Urgent,0.666
974,66,A+,3,2,2022-06-24,Emergency,0.702
975,24,B+,6,4,2022-06-13,Routine,0.695
976,36,A+,10,8,2022-05-26,Emergency,0.774
977,3,A+,2,2,2022-08-27,Routine,0.93
978,60,O-,6,4,2024-07-06,Urgent,0.666
979,34,O+,8,6,2024-08-26,Routine,0.708
980,60,A+,9,5,2023-03-19,Emergency,0.571
981,2,A+,10,7,2023-12-25,Routine,0.745
982,21,A+,5,4,2022-02-03,Urgent,0.874
983,20,O+,5,5,2024-12-07,Routine,0.967
984,44,B+,6,4,2022-12-05,Urgent,0.748
985,18,O-,10,6,2022-04-17,Routine,0.584
986,45,B+,10,7,2024-12-25,Routine,0.661
987,74,A-,5,3,2022-07-04,Routine,0.519
988,64,O+,8,4,2022-10-03,Emergency,0.519
989,52,O+,5,5,2023-03-30,Routine,0.99
990,37,O+,8,8,2023-10-19,Urgent,0.941
991,79,B+,4,2,2024-09-25,Routine,0.603
992,22,O+,6,4,2023-07-13,Routine,0.739
993,65,B+,3,2,2024-08-19,Urgent,0.826
994,51,A+,1,1,2024-05-21,Urgent,0.617
995,53,O+,10,9,2023-08-26,Routine,0.931
996,58,O+,3,3,2022-01-20,Urgent,0.939
997,47,O+,5,5,2022-05-15,Routine,0.947
998,57,B+,6,4,2024-09-25,Urgent,0.644
999,49,O-,8,4,2022-06-20,Emergency,0.458
1000,65,A+,4,4,2024-07-15,Urgent,0.932
1001,75,O+,3,2,2022-06-24,Routine,0.62
1002,22,O+,10,6,2023-04-23,Emergency,0.62
1003,56,O+,3,2,2023-03-12,Routine,0.775
1004,27,O+,8,7,2022-09-11,Routine,0.852
1005,78,B+,7,6,2024-07-02,Urgent,0.821
1006,18,A+,4,4,2023-04-18,Routine,0.887
1007,52,O+,5,4,2023-06-07,Urgent,0.735
1008,64,AB+,10,10,2022-03-17,Routine,0.981
1009,62,O+,1,1,2022-07-12,Routine,0.971
1010,79,B+,7,4,2023-12-13,Routine,0.615
1011,12,A+,3,2,2022-06-12,Routine,0.625
1012,28,B+,10,7,2022-06-08,Routine,0.693
1013,50,B+,6,5,2024-12-29,Emergency,0.893
1014,75,O+,5,4,2022-08-22,Urgent,0.772
1015,19,O+,7,6,2024-04-03,Routine,0.924
1016,69,B+,2,1,2022-10-20,Routine,0.705
1017,74,A+,5,5,2023-11-18,Urgent,0.945
1018,6,O+,6,4,2022-12-28,Routine,0.719
1019,51,O+,10,7,2022-02-23,Routine,0.673
1020,28,B+,7,6,2022-09-10,Emergency,0.846
1021,80,AB+,4,4,2024-04-19,Urgent,0.908
1022,11,AB+,8,5,2023-06-25,Routine,0.625
1023,5,O+,3,2,2023-09-30,Urgent,0.652
1024,50,B+,4,3,2022-12-22,Urgent,0.855
1025,57,O+,6,4,2022-10-13,Routine,0.708
1026,60,O-,8,5,2023-02-16,Routine,0.571
1027,56,B+,5,4,2024-09-11,Routine,0.727
1028,32,B+,5,4,2023-11-24,Urgent,0.821
1029,57,B+,2,1,2023-05-21,Urgent,0.65
1030,48,A+,7,5,2023-02-24,Routine,0.771
1031,37,B+,8,6,2023-06-26,Routine,0.727
1032,51,AB+,6,5,2022-03-09,Routine,0.75
1033,77,A+,7,5,2023-06-05,Routine,0.722
1034,38,O+,2,1,2024-05-21,Urgent,0.635
1035,78,AB+,8,6,2023-08-31,Routine,0.757
1036,9,O+,2,2,2023-04-26,Urgent,0.867
1037,61,O+,4,4,2024-01-26,Urgent,0.889
1038,14,O+,1,1,2022-01-02,Urgent,0.957
1039,80,A+,9,7,2024-01-15,Urgent,0.806
1040,52,O+,8,6,2024-09-20,Urgent,0.789
1041,13,A+,9,8,2024-04-20,Emergency,0.884
1042,14,AB+,3,2,2022-07-23,Routine,0.705
1043,35,B-,3,1,2022-01-22,Emergency,0.321
1044,59,O+,5,4,2022-09-23,Routine,0.717
1045,23,B+,2,2,2023-10-17,Emergency,0.868
